"zentriert","bilderrahmen-fixed src","hauptlink","hauptlink href","inline-table","flaggenrahmen src","inline-table href","tiny_wappen src","hauptlink 2","flaggenrahmen src 2","inline-table 2","inline-table href 2","rechts","rechts href","flaggenrahmen src 3"
"103","https://img.a.transfermarkt.technology/portrait/medium/288318-1583506487.jpg?lm=1","Adrián Embarba","https://www.transfermarkt.us/adrian-embarba/profil/spieler/288318","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/espanyol-barcelona/startseite/verein/714/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/714.png?lm=1406966369","Espanyol","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€10.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/288318/transfer_id/2770116",""
"104","https://img.a.transfermarkt.technology/portrait/medium/459661-1589803882.jpg?lm=1","Eddie Salcedo","https://www.transfermarkt.us/eddie-salcedo/profil/spieler/459661","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/inter-mailand/startseite/verein/46/saison_id/2019","","Inter","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€10.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/459661/transfer_id/2514645","https://tmssl.akamaized.net/images/flagge/verysmall/83.png?lm=1520611569"
"105","https://img.a.transfermarkt.technology/portrait/medium/355998-1550076376.JPG?lm=1","Uriel Antuna","https://www.transfermarkt.us/uriel-antuna/profil/spieler/355998","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","https://www.transfermarkt.us/deportivo-guadalajara/startseite/verein/6711/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/6711.png?lm=1495274616","Chivas","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","Liga MX Clausura","https://www.transfermarkt.us/liga-mx-clausura/transfers/wettbewerb/MEX1/saison_id/2019","€9.90m","https://www.transfermarkt.us/jumplist/transfers/spieler/355998/transfer_id/2712376",""
"106","https://img.a.transfermarkt.technology/portrait/medium/293281-1657201254.jpg?lm=1","Jacob Bruun Larsen","https://www.transfermarkt.us/jacob-bruun-larsen/profil/spieler/293281","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/39.png?lm=1520611569","https://www.transfermarkt.us/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/533.png?lm=1675591766","TSG Hoffenheim","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€9.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/293281/transfer_id/2781079",""
"107","https://img.a.transfermarkt.technology/portrait/medium/318528-1662966601.jpg?lm=1","Marcus Thuram","https://www.transfermarkt.us/marcus-thuram/profil/spieler/318528","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/borussia-monchengladbach/startseite/verein/18/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/18.png?lm=1656585796","Bor. M'gladbach","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€9.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/318528/transfer_id/2569516","https://tmssl.akamaized.net/images/flagge/verysmall/251.png?lm=1520611569"
"108","https://img.a.transfermarkt.technology/portrait/medium/207015-1659086968.jpg?lm=1","Vincent Janssen","https://www.transfermarkt.us/vincent-janssen/profil/spieler/207015","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569","https://www.transfermarkt.us/cf-monterrey/startseite/verein/2407/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/2407.png?lm=1406966074","Monterrey","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","Liga MX Clausura","https://www.transfermarkt.us/liga-mx-clausura/transfers/wettbewerb/MEX1/saison_id/2019","€9.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/207015/transfer_id/2571726",""
"109","https://img.a.transfermarkt.technology/portrait/medium/183720-1665731484.jpg?lm=1","Anwar El Ghazi","https://www.transfermarkt.us/anwar-el-ghazi/profil/spieler/183720","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569","https://www.transfermarkt.us/aston-villa/startseite/verein/405/saison_id/2019","","Aston Villa","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€9.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/183720/transfer_id/2502917","https://tmssl.akamaized.net/images/flagge/verysmall/107.png?lm=1520611569"
"110","https://img.a.transfermarkt.technology/portrait/medium/197751-1531502665.jpg?lm=1","Alberto Cerri","https://www.transfermarkt.us/alberto-cerri/profil/spieler/197751","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/cagliari-calcio/startseite/verein/1390/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1390.png?lm=1626441409","Cagliari Calcio","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€9.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/197751/transfer_id/2409897",""
"111","https://img.a.transfermarkt.technology/portrait/medium/185593-1447231104.jpg?lm=1","Nicolás López","https://www.transfermarkt.us/nicolas-lopez/profil/spieler/185593","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/179.png?lm=1520611569","https://www.transfermarkt.us/tigres-uanl/startseite/verein/7055/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/7055.png?lm=1673098434","Tigres UANL","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","Liga MX Clausura","https://www.transfermarkt.us/liga-mx-clausura/transfers/wettbewerb/MEX1/saison_id/2019","€9.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/185593/transfer_id/2722740",""
"112","https://img.a.transfermarkt.technology/portrait/medium/135213-1547732810.jpg?lm=1","Kenneth Zohore","https://www.transfermarkt.us/kenneth-zohore/profil/spieler/135213","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/39.png?lm=1520611569","https://www.transfermarkt.us/west-bromwich-albion/startseite/verein/984/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/984.png?lm=1457991758","West Brom","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Championship","https://www.transfermarkt.us/championship/transfers/wettbewerb/GB2/saison_id/2019","€8.90m","https://www.transfermarkt.us/jumplist/transfers/spieler/135213/transfer_id/2565654","https://tmssl.akamaized.net/images/flagge/verysmall/38.png?lm=1520611569"
"113","https://img.a.transfermarkt.technology/portrait/medium/433257-1544622521.jpg?lm=1","Arvin Appiah","https://www.transfermarkt.us/arvin-appiah/profil/spieler/433257","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","https://www.transfermarkt.us/ud-almeria/startseite/verein/3302/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3302.png?lm=1408654801","UD Almería","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga SmartBank","https://www.transfermarkt.us/laliga2/transfers/wettbewerb/ES2/saison_id/2019","€8.85m","https://www.transfermarkt.us/jumplist/transfers/spieler/433257/transfer_id/2630971","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569"
"114","https://img.a.transfermarkt.technology/portrait/medium/143045-1678213859.jpg?lm=1","Alan Pulido","https://www.transfermarkt.us/alan-pulido/profil/spieler/143045","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","https://www.transfermarkt.us/sporting-kansas-city/startseite/verein/4284/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/4284.png?lm=1520721827","Kansas City","https://tmssl.akamaized.net/images/flagge/verysmall/184.png?lm=1520611569","MLS","https://www.transfermarkt.us/major-league-soccer/transfers/wettbewerb/MLS1/saison_id/2019","€8.64m","https://www.transfermarkt.us/jumplist/transfers/spieler/143045/transfer_id/2722392",""
"115","https://img.a.transfermarkt.technology/portrait/medium/50935-1678022181.jpg?lm=1","Chicharito","https://www.transfermarkt.us/chicharito/profil/spieler/50935","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","https://www.transfermarkt.us/los-angeles-galaxy/startseite/verein/1061/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1061.png?lm=1493067070","Los Angeles","https://tmssl.akamaized.net/images/flagge/verysmall/184.png?lm=1520611569","MLS","https://www.transfermarkt.us/major-league-soccer/transfers/wettbewerb/MLS1/saison_id/2019","€8.55m","https://www.transfermarkt.us/jumplist/transfers/spieler/50935/transfer_id/2767377",""
"116","https://img.a.transfermarkt.technology/portrait/medium/80444-1640621762.jpg?lm=1","Philippe Coutinho","https://www.transfermarkt.us/philippe-coutinho/profil/spieler/80444","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/fc-bayern-munchen/startseite/verein/27/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/27.png?lm=1498251238","Bayern Munich","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/80444/transfer_id/2612612","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569"
"117","https://img.a.transfermarkt.technology/portrait/medium/165793-1565700962.jpg?lm=1","Takumi Minamino","https://www.transfermarkt.us/takumi-minamino/profil/spieler/165793","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/77.png?lm=1520611569","https://www.transfermarkt.us/fc-liverpool/startseite/verein/31/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/31.png?lm=1456567819","Liverpool","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€8.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/165793/transfer_id/2728606",""
"118","https://img.a.transfermarkt.technology/portrait/medium/237164-1626453606.jpg?lm=1","Ihlas Bebou","https://www.transfermarkt.us/ihlas-bebou/profil/spieler/237164","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/168.png?lm=1520611569","https://www.transfermarkt.us/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/533.png?lm=1675591766","TSG Hoffenheim","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€8.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/237164/transfer_id/2477285","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525"
"119","https://img.a.transfermarkt.technology/portrait/medium/283528-1630653500.jpg?lm=1","Ignacio Pussetto","https://www.transfermarkt.us/ignacio-pussetto/profil/spieler/283528","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","https://www.transfermarkt.us/fc-watford/startseite/verein/1010/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1010.png?lm=1468103673","Watford","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€8.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/283528/transfer_id/2757934","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569"
"120","https://img.a.transfermarkt.technology/portrait/medium/471140-1637163126.jpg?lm=1","Yannick Cotter","https://www.transfermarkt.us/yannick-cotter/profil/spieler/471140","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/148.png?lm=1520611569","https://www.transfermarkt.us/juventus-turin-u19/startseite/verein/11008/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/11008.png?lm=1594291455","Juventus U19","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Primavera 1","https://www.transfermarkt.us/primavera-1/transfers/wettbewerb/IJ1/saison_id/2019","€8.30m","https://www.transfermarkt.us/jumplist/transfers/spieler/471140/transfer_id/2749632",""
"121","https://img.a.transfermarkt.technology/portrait/medium/525602-1578555713.jpg?lm=1","Alejandro Marqués","https://www.transfermarkt.us/alejandro-marques/profil/spieler/525602","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/182.png?lm=1520611569","https://www.transfermarkt.us/juventus-turin-u23/startseite/verein/41101/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/41101.png?lm=1594291454","Juventus U23","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie C-A","https://www.transfermarkt.us/serie-c-girone-a/transfers/wettbewerb/IT3A/saison_id/2019","€8.20m","https://www.transfermarkt.us/jumplist/transfers/spieler/525602/transfer_id/2772661","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569"
"122","https://img.a.transfermarkt.technology/portrait/medium/606267-1678633802.jpg?lm=1","Matías Pellegrini","https://www.transfermarkt.us/matias-pellegrini/profil/spieler/606267","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","https://www.transfermarkt.us/inter-miami-cf/startseite/verein/69261/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/69261.png?lm=1573561237","Miami","https://tmssl.akamaized.net/images/flagge/verysmall/184.png?lm=1520611569","United States","","€8.18m","https://www.transfermarkt.us/jumplist/transfers/spieler/606267/transfer_id/2576340",""
"123","https://img.a.transfermarkt.technology/portrait/medium/413605-1663683547.jpg?lm=1","David Okereke","https://www.transfermarkt.us/david-okereke/profil/spieler/413605","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569","https://www.transfermarkt.us/fc-brugge/startseite/verein/2282/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/2282.png?lm=1448474251","Club Brugge","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","Jupiler Pro League","https://www.transfermarkt.us/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2019","€8.16m","https://www.transfermarkt.us/jumplist/transfers/spieler/413605/transfer_id/2546083",""
"124","https://img.a.transfermarkt.technology/portrait/medium/126737-1653043231.jpg?lm=1","Juanmi","https://www.transfermarkt.us/juanmi/profil/spieler/126737","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/real-betis-sevilla/startseite/verein/150/saison_id/2019","","Real Betis","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€8.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/126737/transfer_id/2507802",""
"125","https://img.a.transfermarkt.technology/portrait/medium/82048-1663656944.jpg?lm=1","Nicola Sansone","https://www.transfermarkt.us/nicola-sansone/profil/spieler/82048","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/fc-bologna/startseite/verein/1025/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1025.png?lm=1626441324","Bologna","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€8.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/82048/transfer_id/2493743","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525"
