"zentriert","bilderrahmen-fixed src","hauptlink","hauptlink href","inline-table","flaggenrahmen src","inline-table href","tiny_wappen src","hauptlink 2","flaggenrahmen src 2","inline-table 2","inline-table href 2","rechts","rechts href","flaggenrahmen src 3"
"100","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Mamadou Loum","https://www.transfermarkt.us/mamadou-loum/profil/spieler/364237","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/149.png?lm=1520611569","https://www.transfermarkt.us/fc-porto/startseite/verein/720/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/720.png?lm=1486310161","FC Porto","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","Liga NOS","https://www.transfermarkt.us/liga-nos/transfers/wettbewerb/PO1/saison_id/2019","€7.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/364237/transfer_id/2391337",""
"101","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Gustavo Cuéllar","https://www.transfermarkt.us/gustavo-cuellar/profil/spieler/119333","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/83.png?lm=1520611569","https://www.transfermarkt.us/al-hilal-riad/startseite/verein/1114/saison_id/2019","","Al-Hilal SFC","https://tmssl.akamaized.net/images/flagge/verysmall/146.png?lm=1520611569","Saudi Pro League","https://www.transfermarkt.us/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2019","€7.40m","https://www.transfermarkt.us/jumplist/transfers/spieler/119333/transfer_id/2628611",""
"102","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Lucas Zelarayán","https://www.transfermarkt.us/lucas-zelarayan/profil/spieler/230030","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/10.png?lm=1520611569","https://www.transfermarkt.us/columbus-crew-sc/startseite/verein/813/saison_id/2019","","Columbus Crew","https://tmssl.akamaized.net/images/flagge/verysmall/184.png?lm=1520611569","MLS","https://www.transfermarkt.us/major-league-soccer/transfers/wettbewerb/MLS1/saison_id/2019","€7.27m","https://www.transfermarkt.us/jumplist/transfers/spieler/230030/transfer_id/2729925","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569"
"103","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Jesús Angulo","https://www.transfermarkt.us/jesus-angulo/profil/spieler/411709","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","https://www.transfermarkt.us/deportivo-guadalajara/startseite/verein/6711/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/6711.png?lm=1495274616","Chivas","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","Liga MX Clausura","https://www.transfermarkt.us/liga-mx-clausura/transfers/wettbewerb/MEX1/saison_id/2019","€7.20m","https://www.transfermarkt.us/jumplist/transfers/spieler/411709/transfer_id/2722953",""
"104","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Benjamin André","https://www.transfermarkt.us/benjamin-andre/profil/spieler/84301","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/losc-lille/startseite/verein/1082/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1082.png?lm=1529521041","LOSC Lille","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€7.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/84301/transfer_id/2562364",""
"105","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Eduard Löwen","https://www.transfermarkt.us/eduard-lowen/profil/spieler/260655","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","https://www.transfermarkt.us/hertha-bsc/startseite/verein/44/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/44.png?lm=1656580875","Hertha BSC","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€7.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/260655/transfer_id/2506965","https://tmssl.akamaized.net/images/flagge/verysmall/141.png?lm=1520611569"
"106","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Matheus Fernandes","https://www.transfermarkt.us/matheus-fernandes/profil/spieler/351892","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/fc-barcelona/startseite/verein/131/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/131.png?lm=1406739548","Barcelona","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€7.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/351892/transfer_id/3458530",""
"107","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Michel Vlap","https://www.transfermarkt.us/michel-vlap/profil/spieler/342702","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569","https://www.transfermarkt.us/rsc-anderlecht/startseite/verein/58/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/58.png?lm=1443857722","RSC Anderlecht","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","Jupiler Pro League","https://www.transfermarkt.us/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2019","€6.90m","https://www.transfermarkt.us/jumplist/transfers/spieler/342702/transfer_id/2537317",""
"108","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Adem Ljajić","https://www.transfermarkt.us/adem-ljaji%C4%87/profil/spieler/69374","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/215.png?lm=1520611569","https://www.transfermarkt.us/besiktas-istanbul/startseite/verein/114/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/114.png?lm=1502974502","Besiktas","https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569","Süper Lig","https://www.transfermarkt.us/super-lig/transfers/wettbewerb/TR1/saison_id/2019","€6.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/69374/transfer_id/2475839",""
"109","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Richard Sánchez","https://www.transfermarkt.us/richard-sanchez/profil/spieler/542344","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/132.png?lm=1520611569","https://www.transfermarkt.us/cf-america/startseite/verein/3631/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3631.png?lm=1403472558","América","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","Liga MX Clausura","https://www.transfermarkt.us/liga-mx-clausura/transfers/wettbewerb/MEX1/saison_id/2019","€6.35m","https://www.transfermarkt.us/jumplist/transfers/spieler/542344/transfer_id/2623169",""
"110","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Filip Kostić","https://www.transfermarkt.us/filip-kosti%C4%87/profil/spieler/161011","Left Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/215.png?lm=1520611569","https://www.transfermarkt.us/eintracht-frankfurt/startseite/verein/24/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/24.png?lm=1403806187","E. Frankfurt","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€6.30m","https://www.transfermarkt.us/jumplist/transfers/spieler/161011/transfer_id/2478517",""
"111","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Luis Romo","https://www.transfermarkt.us/luis-romo/profil/spieler/532938","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","https://www.transfermarkt.us/cd-cruz-azul/startseite/verein/3711/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3711.png?lm=1682067872","CD Cruz Azul","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","Liga MX Clausura","https://www.transfermarkt.us/liga-mx-clausura/transfers/wettbewerb/MEX1/saison_id/2019","€6.20m","https://www.transfermarkt.us/jumplist/transfers/spieler/532938/transfer_id/2741977",""
"112","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Ellyes Skhiri","https://www.transfermarkt.us/ellyes-skhiri/profil/spieler/290587","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/173.png?lm=1520611569","https://www.transfermarkt.us/1-fc-koln/startseite/verein/3/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3.png?lm=1656580823","1. FC Köln","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€6.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/290587/transfer_id/2580110","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"113","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Luiz Gustavo","https://www.transfermarkt.us/luiz-gustavo/profil/spieler/10471","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/fenerbahce-istanbul/startseite/verein/36/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/36.png?lm=1406739123","Fenerbahce","https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569","Süper Lig","https://www.transfermarkt.us/super-lig/transfers/wettbewerb/TR1/saison_id/2019","€6.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/10471/transfer_id/2631427","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525"
"114","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Walace","https://www.transfermarkt.us/walace/profil/spieler/323954","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/udinese-calcio/startseite/verein/410/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/410.png?lm=1437136398","Udinese Calcio","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€6.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/323954/transfer_id/2603207",""
"115","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Lukas Lerager","https://www.transfermarkt.us/lukas-lerager/profil/spieler/167105","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/39.png?lm=1520611569","https://www.transfermarkt.us/genua-cfc/startseite/verein/252/saison_id/2019","","Genoa","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€6.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/167105/transfer_id/2459683",""
"116","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Christian Cueva","https://www.transfermarkt.us/christian-cueva/profil/spieler/95280","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/133.png?lm=1520611569","https://www.transfermarkt.us/fc-santos/startseite/verein/221/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/221.png?lm=1412879099","Santos","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","Série A","https://www.transfermarkt.us/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019","€6.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/95280/transfer_id/2397912",""
"117","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Alfred N'Diaye","https://www.transfermarkt.us/alfred-ndiaye/profil/spieler/77737","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/149.png?lm=1520611569","https://www.transfermarkt.us/al-shabab-riad/startseite/verein/9840/saison_id/2019","","Al-Shabab","https://tmssl.akamaized.net/images/flagge/verysmall/146.png?lm=1520611569","Saudi Pro League","https://www.transfermarkt.us/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2019","€6.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/77737/transfer_id/2628617","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"118","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Victorien Angban","https://www.transfermarkt.us/victorien-angban/profil/spieler/178314","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/38.png?lm=1520611569","https://www.transfermarkt.us/fc-metz/startseite/verein/347/saison_id/2019","","FC Metz","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€6.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/178314/transfer_id/2470477",""
"119","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Robert Navarro","https://www.transfermarkt.us/robert-navarro/profil/spieler/563137","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/real-sociedad-b/startseite/verein/9899/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/9899.png?lm=1614795531","Real Sociedad B","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","2ª B - Grupo II","https://www.transfermarkt.us/segunda-division-b-grupo-ii-bis-20-21-/transfers/wettbewerb/ES3B/saison_id/2019","€6.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/563137/transfer_id/2631336",""
"120","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Luke Freeman","https://www.transfermarkt.us/luke-freeman/profil/spieler/66923","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","https://www.transfermarkt.us/sheffield-united/startseite/verein/350/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/350.png?lm=1409254138","Sheff Utd","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€5.60m","https://www.transfermarkt.us/jumplist/transfers/spieler/66923/transfer_id/2536096",""
"121","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Sebastian Szymanski","https://www.transfermarkt.us/sebastian-szymanski/profil/spieler/320748","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/135.png?lm=1520611569","https://www.transfermarkt.us/dinamo-moskau/startseite/verein/121/saison_id/2019","","Dinamo Moscow","https://tmssl.akamaized.net/images/flagge/verysmall/141.png?lm=1520611569","Premier Liga","https://www.transfermarkt.us/premier-liga/transfers/wettbewerb/RU1/saison_id/2019","€5.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/320748/transfer_id/2491689",""
"122","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Carlos Gruezo","https://www.transfermarkt.us/carlos-gruezo/profil/spieler/189475","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/44.png?lm=1520611569","https://www.transfermarkt.us/fc-augsburg/startseite/verein/167/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/167.png?lm=1656582897","FC Augsburg","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€5.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/189475/transfer_id/2533797",""
"123","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Fernando","https://www.transfermarkt.us/fernando/profil/spieler/105456","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/beijing-sinobo-guoan/startseite/verein/3176/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3176.png?lm=1645957360","BJ Guoan","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/105456/transfer_id/2581544",""
"124","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Bruno Jordão","https://www.transfermarkt.us/bruno-jordao/profil/spieler/415646","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","https://www.transfermarkt.us/lazio-rom/startseite/verein/398/saison_id/2019","","Lazio","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€5.30m","https://www.transfermarkt.us/jumplist/transfers/spieler/415646/transfer_id/1901544",""
"125","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Chiquinho","https://www.transfermarkt.us/chiquinho/profil/spieler/334557","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","https://www.transfermarkt.us/benfica-lissabon/startseite/verein/294/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/294.png?lm=1535908439","Benfica","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","Liga NOS","https://www.transfermarkt.us/liga-nos/transfers/wettbewerb/PO1/saison_id/2019","€5.25m","https://www.transfermarkt.us/jumplist/transfers/spieler/334557/transfer_id/2532791",""
"126","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Patrik Hrosovsky","https://www.transfermarkt.us/patrik-hrosovsky/profil/spieler/217879","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/154.png?lm=1520611569","https://www.transfermarkt.us/krc-genk/startseite/verein/1184/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1184.png?lm=1464899410","KRC Genk","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","Jupiler Pro League","https://www.transfermarkt.us/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2019","€5.20m","https://www.transfermarkt.us/jumplist/transfers/spieler/217879/transfer_id/2544520",""
